variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
baseline,baseline,random,20260923,131072,131072,8,1,0.0234359,131072,NA,NA,NA,26329088,19022552,145,454339457082336225,0,17927917,27919375,21827500,memtable,23435875,23435875,23435875,17927917,5115958,27919375,21827500
candidate,candidate,random,20260923,131072,131072,8,1,0.0188431,131072,NA,NA,NA,26329088,19023592,145,454339457082336225,0,19795292,25743583,22899417,memtable,18843083,18843083,18843083,19795292,4104959,25743583,22899417
candidate,candidate,random,20260923,131072,131072,8,2,0.0231736,131072,NA,NA,NA,26345472,19020216,145,454339457082336225,0,21324584,25134041,22563542,memtable,23173583,23173583,23173583,21324584,3208958,25134041,22563542
baseline,baseline,random,20260923,131072,131072,8,2,0.0261283,131072,NA,NA,NA,26247168,18999408,144,454339457082336225,0,18743041,25931375,23345292,memtable,26128292,26128292,26128292,18743041,4458917,25931375,23345292
skiplist,skiplist,random,20260923,131072,131072,8,2,0.0337812,131072,NA,NA,NA,15417344,8169816,62,454339457082336225,0,11726500,8003375,15847750,memtable,33781209,33781209,33781209,11726500,0,8003375,15847750
nibble,nibble,random,20260923,131072,131072,8,2,0.0268899,131072,NA,NA,NA,24707072,17465064,133,454339457082336225,0,23937917,27901125,26238500,memtable,26889916,26889916,26889916,23937917,6875458,27901125,26238500
nibble,nibble,random,20260923,131072,131072,8,3,0.0279003,131072,NA,NA,NA,24674304,17460696,133,454339457082336225,0,20828833,29152875,24317333,memtable,27900250,27900250,27900250,20828833,7916833,29152875,24317333
skiplist,skiplist,random,20260923,131072,131072,8,3,0.0352026,131072,NA,NA,NA,15204352,8171416,62,454339457082336225,0,17382250,14023542,9465625,memtable,35202583,35202583,35202583,17382250,0,14023542,9465625
baseline,baseline,random,20260923,131072,131072,8,3,0.0228912,131072,NA,NA,NA,26279936,18991856,144,454339457082336225,0,16732542,26126250,25279542,memtable,22891250,22891250,22891250,16732542,5892750,26126250,25279542
candidate,candidate,random,20260923,131072,131072,8,3,0.0174354,131072,NA,NA,NA,26329088,19028688,145,454339457082336225,0,22003209,26345375,23010875,memtable,17435416,17435416,17435416,22003209,4134417,26345375,23010875
candidate,candidate,random,20260923,131072,131072,8,4,0.0239306,131072,NA,NA,NA,26312704,18990536,144,454339457082336225,0,18970958,25510958,22944959,memtable,23930584,23930584,23930584,18970958,5959750,25510958,22944959
baseline,baseline,random,20260923,131072,131072,8,4,0.0189889,131072,NA,NA,NA,26329088,19024768,145,454339457082336225,0,23258209,26067625,22596833,memtable,18988875,18988875,18988875,23258209,3690834,26067625,22596833
skiplist,skiplist,random,20260923,131072,131072,8,4,0.0292864,131072,NA,NA,NA,15335424,8140864,62,454339457082336225,0,13906833,21265000,19990542,memtable,29286375,29286375,29286375,13906833,0,21265000,19990542
nibble,nibble,random,20260923,131072,131072,8,4,0.0377886,131072,NA,NA,NA,24657920,17404008,132,454339457082336225,0,25014958,26132375,25379500,memtable,37788584,37788584,37788584,25014958,6652667,26132375,25379500
nibble,nibble,random,20260923,131072,131072,8,5,0.0290892,131072,NA,NA,NA,24674304,17443384,133,454339457082336225,0,22194458,29022792,24839000,memtable,29089167,29089167,29089167,22194458,8193042,29022792,24839000
skiplist,skiplist,random,20260923,131072,131072,8,5,0.0222039,131072,NA,NA,NA,15368192,8174480,62,454339457082336225,0,11581542,10242125,14015125,memtable,22203916,22203916,22203916,11581542,41,10242125,14015125
baseline,baseline,random,20260923,131072,131072,8,5,0.0254967,131072,NA,NA,NA,26329088,19002168,144,454339457082336225,0,21996250,24615875,22844791,memtable,25496667,25496667,25496667,21996250,4723792,24615875,22844791
candidate,candidate,random,20260923,131072,131072,8,5,0.020474,131072,NA,NA,NA,26263552,19005184,144,454339457082336225,0,17693042,27201208,24879042,memtable,20474041,20474041,20474041,17693042,5381041,27201208,24879042
candidate,candidate,random,20260923,131072,131072,8,6,0.0254183,131072,NA,NA,NA,26361856,19012368,145,454339457082336225,0,23076709,25949541,20846417,memtable,25418291,25418291,25418291,23076709,4436292,25949541,20846417
baseline,baseline,random,20260923,131072,131072,8,6,0.0260705,131072,NA,NA,NA,26378240,19023472,145,454339457082336225,0,19061458,27840167,22481417,memtable,26070500,26070500,26070500,19061458,4849708,27840167,22481417
skiplist,skiplist,random,20260923,131072,131072,8,6,0.038148,131072,NA,NA,NA,15400960,8176376,62,454339457082336225,0,13238000,21852375,15867958,memtable,38148042,38148042,38148042,13238000,41,21852375,15867958
nibble,nibble,random,20260923,131072,131072,8,6,0.0270596,131072,NA,NA,NA,24756224,17446728,133,454339457082336225,0,20314875,32140292,21191125,memtable,27059583,27059583,27059583,20314875,8231708,32140292,21191125
nibble,nibble,random,20260923,131072,131072,8,7,0.0288856,131072,NA,NA,NA,24625152,17467136,133,454339457082336225,0,23154208,27301917,22405042,memtable,28885625,28885625,28885625,23154208,6105792,27301917,22405042
skiplist,skiplist,random,20260923,131072,131072,8,7,0.0282865,131072,NA,NA,NA,15400960,8164912,62,454339457082336225,0,15341375,11386708,16307958,memtable,28286542,28286542,28286542,15341375,0,11386708,16307958
baseline,baseline,random,20260923,131072,131072,8,7,0.02201,131072,NA,NA,NA,26312704,19019952,145,454339457082336225,0,19530125,28263125,23703000,memtable,22010041,22010041,22010041,19530125,4286917,28263125,23703000
candidate,candidate,random,20260923,131072,131072,8,7,0.0268168,131072,NA,NA,NA,26312704,19023328,145,454339457082336225,0,23359750,19897250,22274667,memtable,26816791,26816791,26816791,23359750,2692417,19897250,22274667
candidate,candidate,random,20260923,131072,131072,8,8,0.0321128,131072,NA,NA,NA,26329088,19007904,145,454339457082336225,0,23999208,25753583,22593292,memtable,32112750,32112750,32112750,23999208,2816000,25753583,22593292
baseline,baseline,random,20260923,131072,131072,8,8,0.0238709,131072,NA,NA,NA,26345472,18997016,144,454339457082336225,0,17061417,27755833,25670625,memtable,23870916,23870916,23870916,17061417,4415125,27755833,25670625
skiplist,skiplist,random,20260923,131072,131072,8,8,0.0303932,131072,NA,NA,NA,15319040,8176440,62,454339457082336225,0,17024667,13042500,16812208,memtable,30393166,30393166,30393166,17024667,0,13042500,16812208
nibble,nibble,random,20260923,131072,131072,8,8,0.0281304,131072,NA,NA,NA,24723456,17435984,133,454339457082336225,0,26270583,32577917,24345625,memtable,28130417,28130417,28130417,26270583,5554333,32577917,24345625
nibble,nibble,random,20260923,131072,131072,8,9,0.0269757,131072,NA,NA,NA,24838144,17455888,133,454339457082336225,0,22587708,28494375,26516584,memtable,26975667,26975667,26975667,22587708,5067375,28494375,26516584
skiplist,skiplist,random,20260923,131072,131072,8,9,0.0329345,131072,NA,NA,NA,15384576,8144056,62,454339457082336225,0,18479000,10346458,8887917,memtable,32934500,32934500,32934500,18479000,42,10346458,8887917
baseline,baseline,random,20260923,131072,131072,8,9,0.0250525,131072,NA,NA,NA,26312704,19029680,145,454339457082336225,0,16780167,25518500,25204791,memtable,25052500,25052500,25052500,16780167,5620375,25518500,25204791
candidate,candidate,random,20260923,131072,131072,8,9,0.0300733,131072,NA,NA,NA,26247168,18979416,144,454339457082336225,0,17553708,26495125,21479542,memtable,30073292,30073292,30073292,17553708,2298500,26495125,21479542
candidate,candidate,random,20260923,131072,131072,8,10,0.02278,131072,NA,NA,NA,26263552,19014744,145,454339457082336225,0,16557792,28530208,24352625,memtable,22780000,22780000,22780000,16557792,4175416,28530208,24352625
baseline,baseline,random,20260923,131072,131072,8,10,0.0229068,131072,NA,NA,NA,26279936,19020160,145,454339457082336225,0,20202417,26793416,21427250,memtable,22906750,22906750,22906750,20202417,3667083,26793416,21427250
skiplist,skiplist,random,20260923,131072,131072,8,10,0.0269145,131072,NA,NA,NA,15433728,8171392,62,454339457082336225,0,13273208,15572750,10694959,memtable,26914500,26914500,26914500,13273208,0,15572750,10694959
nibble,nibble,random,20260923,131072,131072,8,10,0.0224291,131072,NA,NA,NA,24772608,17465200,133,454339457082336225,0,25973333,27341750,24866834,memtable,22429083,22429083,22429083,25973333,5674000,27341750,24866834
nibble,nibble,random,20260924,131072,131072,1,1,0.063447,131072,NA,NA,NA,23199744,16370216,124,454339457082336225,0,21412209,32176916,23300625,memtable,63447041,63447041,63447041,21412209,6021584,32176916,23300625
byte,byte,random,20260924,131072,131072,1,1,0.043088,131072,NA,NA,NA,57016320,50089648,382,454339457082336225,0,20076542,27027208,26692542,memtable,43088041,43088041,43088041,20076542,2525750,27027208,26692542
baseline,baseline,random,20260924,131072,131072,1,1,0.0446462,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,18042416,26509292,22601375,memtable,44646250,44646250,44646250,18042416,2523750,26509292,22601375
candidate,candidate,random,20260924,131072,131072,1,1,0.0452982,131072,NA,NA,NA,24494080,17682640,134,454339457082336225,0,18484250,24095500,24649625,memtable,45298166,45298166,45298166,18484250,3462042,24095500,24649625
candidate,candidate,random,20260924,131072,131072,4,1,0.0221212,131072,NA,NA,NA,26247168,18964808,144,454339457082336225,0,20619792,25892083,20831333,memtable,22121167,22121167,22121167,20619792,3387833,25892083,20831333
baseline,baseline,random,20260924,131072,131072,4,1,0.0217592,131072,NA,NA,NA,26198016,18976952,144,454339457082336225,0,18420375,26130458,21304750,memtable,21759208,21759208,21759208,18420375,2951291,26130458,21304750
skiplist,skiplist,random,20260924,131072,131072,4,1,0.0297414,131072,NA,NA,NA,15253504,8175160,62,454339457082336225,0,10985625,15501375,21141459,memtable,29741375,29741375,29741375,10985625,42,15501375,21141459
nibble,nibble,random,20260924,131072,131072,4,1,0.0278478,131072,NA,NA,NA,24690688,17399312,132,454339457082336225,0,24205167,27059833,23870292,memtable,27847750,27847750,27847750,24205167,5503083,27059833,23870292
candidate,candidate,random,20260924,131072,131072,1,2,0.0432975,131072,NA,NA,NA,24510464,17682640,134,454339457082336225,0,22686542,26882583,24216125,memtable,43297500,43297500,43297500,22686542,4679583,26882583,24216125
baseline,baseline,random,20260924,131072,131072,1,2,0.0453865,131072,NA,NA,NA,24510464,17682640,134,454339457082336225,0,20703333,25040792,22014041,memtable,45386542,45386542,45386542,20703333,3194291,25040792,22014041
byte,byte,random,20260924,131072,131072,1,2,0.0471472,131072,NA,NA,NA,57065472,50089648,382,454339457082336225,0,20004791,25507167,26451375,memtable,47147167,47147167,47147167,20004791,3426000,25507167,26451375
nibble,nibble,random,20260924,131072,131072,1,2,0.0575965,131072,NA,NA,NA,23166976,16370216,124,454339457082336225,0,24104875,35396500,23153500,memtable,57596500,57596500,57596500,24104875,8716458,35396500,23153500
nibble,nibble,random,20260924,131072,131072,4,2,0.0175007,131072,NA,NA,NA,24707072,17460200,133,454339457082336225,0,27926958,35162167,25214000,memtable,17500667,17500667,17500667,27926958,8595125,35162167,25214000
skiplist,skiplist,random,20260924,131072,131072,4,2,0.0342687,131072,NA,NA,NA,15253504,8109456,61,454339457082336225,0,11190125,18094958,13352584,memtable,34268667,34268667,34268667,11190125,0,18094958,13352584
baseline,baseline,random,20260924,131072,131072,4,2,0.0181269,131072,NA,NA,NA,26198016,18972648,144,454339457082336225,0,20307709,26452458,21841667,memtable,18126916,18126916,18126916,20307709,3537500,26452458,21841667
candidate,candidate,random,20260924,131072,131072,4,2,0.0251187,131072,NA,NA,NA,26198016,18956464,144,454339457082336225,0,20043791,26681209,22464208,memtable,25118709,25118709,25118709,20043791,4526416,26681209,22464208
nibble,nibble,random,20260924,131072,131072,1,3,0.0604468,131072,NA,NA,NA,23199744,16370216,124,454339457082336225,0,18654875,31299167,27398666,memtable,60446833,60446833,60446833,18654875,7791042,31299167,27398666
byte,byte,random,20260924,131072,131072,1,3,0.044847,131072,NA,NA,NA,57016320,50089648,382,454339457082336225,0,19629292,27285583,24762250,memtable,44846958,44846958,44846958,19629292,3100708,27285583,24762250
baseline,baseline,random,20260924,131072,131072,1,3,0.0435621,131072,NA,NA,NA,24510464,17682640,134,454339457082336225,0,17409500,27210292,24214750,memtable,43562083,43562083,43562083,17409500,2554917,27210292,24214750
candidate,candidate,random,20260924,131072,131072,1,3,0.0435347,131072,NA,NA,NA,24494080,17682640,134,454339457082336225,0,18034417,26901833,23703667,memtable,43534750,43534750,43534750,18034417,2949375,26901833,23703667
candidate,candidate,random,20260924,131072,131072,4,3,0.0258201,131072,NA,NA,NA,26148864,18938592,144,454339457082336225,0,19574417,24728083,21892500,memtable,25820125,25820125,25820125,19574417,4405709,24728083,21892500
baseline,baseline,random,20260924,131072,131072,4,3,0.0284219,131072,NA,NA,NA,26181632,18929776,144,454339457082336225,0,17502500,27906208,20875958,memtable,28421875,28421875,28421875,17502500,4652833,27906208,20875958
skiplist,skiplist,random,20260924,131072,131072,4,3,0.0288237,131072,NA,NA,NA,15286272,8103496,61,454339457082336225,0,15818750,16678042,13879083,memtable,28823750,28823750,28823750,15818750,42,16678042,13879083
nibble,nibble,random,20260924,131072,131072,4,3,0.0258015,131072,NA,NA,NA,24641536,17412960,132,454339457082336225,0,23481000,29233209,27142708,memtable,25801541,25801541,25801541,23481000,4983000,29233209,27142708
candidate,candidate,random,20260924,131072,131072,1,4,0.0457511,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,19573917,26332917,22815208,memtable,45751083,45751083,45751083,19573917,4752125,26332917,22815208
baseline,baseline,random,20260924,131072,131072,1,4,0.0438038,131072,NA,NA,NA,24510464,17682640,134,454339457082336225,0,20033459,27184458,19581458,memtable,43803833,43803833,43803833,20033459,4229083,27184458,19581458
byte,byte,random,20260924,131072,131072,1,4,0.0438595,131072,NA,NA,NA,57065472,50089648,382,454339457082336225,0,16431291,30462375,24652959,memtable,43859542,43859542,43859542,16431291,4410958,30462375,24652959
nibble,nibble,random,20260924,131072,131072,1,4,0.0625498,131072,NA,NA,NA,23199744,16370216,124,454339457082336225,0,21103417,35997792,21270583,memtable,62549833,62549833,62549833,21103417,9238542,35997792,21270583
nibble,nibble,random,20260924,131072,131072,4,4,0.0232719,131072,NA,NA,NA,24723456,17456968,133,454339457082336225,0,19056875,28522291,26059292,memtable,23271875,23271875,23271875,19056875,8979792,28522291,26059292
skiplist,skiplist,random,20260924,131072,131072,4,4,0.0335636,131072,NA,NA,NA,15138816,8119256,61,454339457082336225,0,11638250,13119667,15795000,memtable,33563583,33563583,33563583,11638250,42,13119667,15795000
baseline,baseline,random,20260924,131072,131072,4,4,0.0244753,131072,NA,NA,NA,26214400,18965184,144,454339457082336225,0,22450458,27496542,22503583,memtable,24475334,24475334,24475334,22450458,3151875,27496542,22503583
candidate,candidate,random,20260924,131072,131072,4,4,0.0254185,131072,NA,NA,NA,26181632,18957496,144,454339457082336225,0,21930750,24971417,20979041,memtable,25418458,25418458,25418458,21930750,3252209,24971417,20979041
nibble,nibble,random,20260924,131072,131072,1,5,0.0595082,131072,NA,NA,NA,23183360,16370216,124,454339457082336225,0,23530792,31833250,22637750,memtable,59508250,59508250,59508250,23530792,8266167,31833250,22637750
byte,byte,random,20260924,131072,131072,1,5,0.0451908,131072,NA,NA,NA,57016320,50089648,382,454339457082336225,0,17013291,29374042,24062708,memtable,45190834,45190834,45190834,17013291,4828291,29374042,24062708
baseline,baseline,random,20260924,131072,131072,1,5,0.046457,131072,NA,NA,NA,24494080,17682640,134,454339457082336225,0,18117250,27834000,19272292,memtable,46457041,46457041,46457041,18117250,4166292,27834000,19272292
candidate,candidate,random,20260924,131072,131072,1,5,0.0458337,131072,NA,NA,NA,24461312,17682640,134,454339457082336225,0,17803208,26535375,23266833,memtable,45833667,45833667,45833667,17803208,5327500,26535375,23266833
candidate,candidate,random,20260924,131072,131072,4,5,0.0245519,131072,NA,NA,NA,26181632,18961224,144,454339457082336225,0,21425250,23888542,23936583,memtable,24551875,24551875,24551875,21425250,3072250,23888542,23936583
baseline,baseline,random,20260924,131072,131072,4,5,0.0182431,131072,NA,NA,NA,26279936,19022880,145,454339457082336225,0,18832542,27391375,21768208,memtable,18243083,18243083,18243083,18832542,3966417,27391375,21768208
skiplist,skiplist,random,20260924,131072,131072,4,5,0.042551,131072,NA,NA,NA,15089664,8096808,61,454339457082336225,0,12527916,14247917,15408583,memtable,42551000,42551000,42551000,12527916,0,14247917,15408583
nibble,nibble,random,20260924,131072,131072,4,5,0.0265566,131072,NA,NA,NA,24625152,17414672,132,454339457082336225,0,21498584,27066541,27852709,memtable,26556583,26556583,26556583,21498584,6430583,27066541,27852709
candidate,candidate,random,20260924,131072,131072,8,1,0.0254578,131072,NA,NA,NA,26312704,19030984,145,454339457082336225,0,19088667,26269292,18272500,memtable,25457833,25457833,25457833,19088667,2493791,26269292,18272500
baseline,baseline,random,20260924,131072,131072,8,1,0.0244773,131072,NA,NA,NA,26279936,18999024,144,454339457082336225,0,18988375,27337875,21719000,memtable,24477333,24477333,24477333,18988375,5434250,27337875,21719000
skiplist,skiplist,random,20260924,131072,131072,8,1,0.0427994,131072,NA,NA,NA,15269888,8127712,62,454339457082336225,0,10921958,19951792,19695958,memtable,42799375,42799375,42799375,10921958,0,19951792,19695958
nibble,nibble,random,20260924,131072,131072,8,1,0.0344279,131072,NA,NA,NA,24756224,17468000,133,454339457082336225,0,25606791,33153542,23381583,memtable,34427875,34427875,34427875,25606791,6418875,33153542,23381583
nibble,nibble,random,20260924,131072,131072,8,2,0.0266616,131072,NA,NA,NA,24772608,17450800,133,454339457082336225,0,22637375,29793583,24732208,memtable,26661625,26661625,26661625,22637375,5108583,29793583,24732208
skiplist,skiplist,random,20260924,131072,131072,8,2,0.0339671,131072,NA,NA,NA,15433728,8161616,62,454339457082336225,0,16510458,10824250,13858792,memtable,33967084,33967084,33967084,16510458,42,10824250,13858792
baseline,baseline,random,20260924,131072,131072,8,2,0.0233796,131072,NA,NA,NA,26296320,19027664,145,454339457082336225,0,23630000,28581250,18891500,memtable,23379625,23379625,23379625,23630000,4309875,28581250,18891500
candidate,candidate,random,20260924,131072,131072,8,2,0.0254611,131072,NA,NA,NA,26279936,19023920,145,454339457082336225,0,16610458,27648958,22437375,memtable,25461084,25461084,25461084,16610458,4670042,27648958,22437375
candidate,candidate,random,20260924,131072,131072,8,3,0.0269479,131072,NA,NA,NA,26296320,19030208,145,454339457082336225,0,23232459,24959000,20797875,memtable,26947875,26947875,26947875,23232459,2975958,24959000,20797875
baseline,baseline,random,20260924,131072,131072,8,3,0.023868,131072,NA,NA,NA,26345472,19021696,145,454339457082336225,0,19037083,28118125,23142250,memtable,23868000,23868000,23868000,19037083,5135750,28118125,23142250
skiplist,skiplist,random,20260924,131072,131072,8,3,0.0268076,131072,NA,NA,NA,15450112,8170008,62,454339457082336225,0,13937167,11106833,17420250,memtable,26807583,26807583,26807583,13937167,0,11106833,17420250
nibble,nibble,random,20260924,131072,131072,8,3,0.0216655,131072,NA,NA,NA,24805376,17458280,133,454339457082336225,0,19497458,32219375,25777542,memtable,21665542,21665542,21665542,19497458,8972625,32219375,25777542
nibble,nibble,random,20260924,131072,131072,8,4,0.0259944,131072,NA,NA,NA,24756224,17459976,133,454339457082336225,0,21197792,30788875,19533000,memtable,25994375,25994375,25994375,21197792,7433583,30788875,19533000
skiplist,skiplist,random,20260924,131072,131072,8,4,0.0311096,131072,NA,NA,NA,15171584,8171528,62,454339457082336225,0,14015791,17041625,9810792,memtable,31109625,31109625,31109625,14015791,42,17041625,9810792
baseline,baseline,random,20260924,131072,131072,8,4,0.0245669,131072,NA,NA,NA,26329088,19023616,145,454339457082336225,0,18111500,24993875,23382000,memtable,24566875,24566875,24566875,18111500,6178542,24993875,23382000
candidate,candidate,random,20260924,131072,131072,8,4,0.0245129,131072,NA,NA,NA,26214400,18996928,144,454339457082336225,0,20110791,26545417,21344500,memtable,24512875,24512875,24512875,20110791,4054167,26545417,21344500
candidate,candidate,random,20260924,131072,131072,8,5,0.0233552,131072,NA,NA,NA,26247168,18998960,144,454339457082336225,0,20627541,27018959,20152958,memtable,23355209,23355209,23355209,20627541,3750334,27018959,20152958
baseline,baseline,random,20260924,131072,131072,8,5,0.0186875,131072,NA,NA,NA,26345472,19016176,145,454339457082336225,0,19101625,26979667,22128708,memtable,18687541,18687541,18687541,19101625,4687625,26979667,22128708
skiplist,skiplist,random,20260924,131072,131072,8,5,0.0240081,131072,NA,NA,NA,15400960,8142608,62,454339457082336225,0,17066750,19358333,11049459,memtable,24008125,24008125,24008125,17066750,41,19358333,11049459
nibble,nibble,random,20260924,131072,131072,8,5,0.0265105,131072,NA,NA,NA,24690688,17457752,133,454339457082336225,0,21083750,29138833,24542417,memtable,26510500,26510500,26510500,21083750,5776500,29138833,24542417
nibble,nibble,random,20260924,131072,131072,8,6,0.0289727,131072,NA,NA,NA,24756224,17449280,133,454339457082336225,0,23118584,33530041,21577584,memtable,28972708,28972708,28972708,23118584,8721083,33530041,21577584
skiplist,skiplist,random,20260924,131072,131072,8,6,0.0252836,131072,NA,NA,NA,15433728,8158424,62,454339457082336225,0,16592459,15363458,12738875,memtable,25283625,25283625,25283625,16592459,42,15363458,12738875
baseline,baseline,random,20260924,131072,131072,8,6,0.0190776,131072,NA,NA,NA,26361856,19016360,145,454339457082336225,0,24646292,25827083,21832917,memtable,19077583,19077583,19077583,24646292,5141084,25827083,21832917
candidate,candidate,random,20260924,131072,131072,8,6,0.0235483,131072,NA,NA,NA,26345472,19018576,145,454339457082336225,0,21219083,28595584,21502250,memtable,23548292,23548292,23548292,21219083,4805458,28595584,21502250
candidate,candidate,random,20260924,131072,131072,8,7,0.0209028,131072,NA,NA,NA,26296320,19031032,145,454339457082336225,0,17689834,29723791,24146125,memtable,20902750,20902750,20902750,17689834,3265333,29723791,24146125
baseline,baseline,random,20260924,131072,131072,8,7,0.0236847,131072,NA,NA,NA,26394624,19030200,145,454339457082336225,0,18078875,27285875,21551000,memtable,23684666,23684666,23684666,18078875,3466750,27285875,21551000
skiplist,skiplist,random,20260924,131072,131072,8,7,0.0321005,131072,NA,NA,NA,15187968,8138120,62,454339457082336225,0,11570709,14647583,11507958,memtable,32100541,32100541,32100541,11570709,41,14647583,11507958
nibble,nibble,random,20260924,131072,131072,8,7,0.0326436,131072,NA,NA,NA,24805376,17441576,133,454339457082336225,0,23503750,28078125,24275958,memtable,32643625,32643625,32643625,23503750,5819333,28078125,24275958
nibble,nibble,random,20260924,131072,131072,8,8,0.0275418,131072,NA,NA,NA,24707072,17453016,133,454339457082336225,0,21956500,26680542,22029291,memtable,27541833,27541833,27541833,21956500,6664833,26680542,22029291
skiplist,skiplist,random,20260924,131072,131072,8,8,0.0214908,131072,NA,NA,NA,15400960,8173792,62,454339457082336225,0,14883541,15892459,15860625,memtable,21490792,21490792,21490792,14883541,0,15892459,15860625
baseline,baseline,random,20260924,131072,131072,8,8,0.0222534,131072,NA,NA,NA,26247168,18994528,144,454339457082336225,0,19111875,27301084,23950000,memtable,22253375,22253375,22253375,19111875,4782375,27301084,23950000
candidate,candidate,random,20260924,131072,131072,8,8,0.0244723,131072,NA,NA,NA,26361856,18994096,144,454339457082336225,0,21731667,20609958,23406292,memtable,24472333,24472333,24472333,21731667,2549084,20609958,23406292
candidate,candidate,random,20260924,131072,131072,8,9,0.0244085,131072,NA,NA,NA,26296320,18983888,144,454339457082336225,0,18048209,27685250,20483166,memtable,24408458,24408458,24408458,18048209,3933666,27685250,20483166
baseline,baseline,random,20260924,131072,131072,8,9,0.022523,131072,NA,NA,NA,26247168,19002280,144,454339457082336225,0,18860625,24854542,24555666,memtable,22523000,22523000,22523000,18860625,5541125,24854542,24555666
skiplist,skiplist,random,20260924,131072,131072,8,9,0.036731,131072,NA,NA,NA,15384576,8166480,62,454339457082336225,0,12420208,10766917,18561916,memtable,36731000,36731000,36731000,12420208,42,10766917,18561916
nibble,nibble,random,20260924,131072,131072,8,9,0.0216716,131072,NA,NA,NA,24756224,17458408,133,454339457082336225,0,21562541,29106584,22555583,memtable,21671584,21671584,21671584,21562541,4944083,29106584,22555583
nibble,nibble,random,20260924,131072,131072,8,10,0.0251193,131072,NA,NA,NA,24821760,17458984,133,454339457082336225,0,24876709,30042875,21930583,memtable,25119333,25119333,25119333,24876709,5895208,30042875,21930583
skiplist,skiplist,random,20260924,131072,131072,8,10,0.0317363,131072,NA,NA,NA,15433728,8162728,62,454339457082336225,0,17690708,15519167,23159875,memtable,31736292,31736292,31736292,17690708,42,15519167,23159875
baseline,baseline,random,20260924,131072,131072,8,10,0.0226683,131072,NA,NA,NA,26263552,19015160,145,454339457082336225,0,21473500,25869416,22214250,memtable,22668334,22668334,22668334,21473500,3222834,25869416,22214250
candidate,candidate,random,20260924,131072,131072,8,10,0.0265873,131072,NA,NA,NA,26329088,19022232,145,454339457082336225,0,19974417,30360292,20992625,memtable,26587291,26587291,26587291,19974417,6728958,30360292,20992625
