variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
nibble,nibble,random,20260920,131072,131072,1,1,0.0337382,131072,NA,NA,NA,23166976,16369832,124,454339457082336225,0,7782375,7541416,6027667,memtable,33738250,33738250,33738250,7782375,1494875,7541416,6027667
byte,byte,random,20260920,131072,131072,1,1,0.0290322,131072,NA,NA,NA,56967168,50061536,381,454339457082336225,0,8355541,10988750,7452042,memtable,29032209,29032209,29032209,8355541,1556916,10988750,7452042
baseline,baseline,random,20260920,131072,131072,1,1,0.0276602,131072,NA,NA,NA,24444928,17678624,134,454339457082336225,0,8091000,7447958,6047917,memtable,27660167,27660167,27660167,8091000,1279125,7447958,6047917
candidate,candidate,random,20260920,131072,131072,1,1,0.0267059,131072,NA,NA,NA,24461312,17678624,134,454339457082336225,0,7891709,7523625,6099125,memtable,26705916,26705916,26705916,7891709,1313875,7523625,6099125
candidate,candidate,random,20260920,131072,131072,4,1,0.0111433,131072,NA,NA,NA,26050560,19017504,145,454339457082336225,0,8025375,7612333,6075709,memtable,11143250,11143250,11143250,8025375,1345333,7612333,6075709
baseline,baseline,random,20260920,131072,131072,4,1,0.0109827,131072,NA,NA,NA,26116096,19013408,145,454339457082336225,0,8010417,7747375,6083583,memtable,10982666,10982666,10982666,8010417,1378709,7747375,6083583
skiplist,skiplist,random,20260920,131072,131072,4,1,0.0171624,131072,NA,NA,NA,15171584,8125232,61,454339457082336225,0,6180500,6080500,6009000,memtable,17162416,17162416,17162416,6180500,42,6080500,6009000
nibble,nibble,random,20260920,131072,131072,4,1,0.0151632,131072,NA,NA,NA,24428544,17308616,132,454339457082336225,0,7705916,7656750,6035125,memtable,15163250,15163250,15163250,7705916,1605917,7656750,6035125
candidate,candidate,random,20260920,131072,131072,1,2,0.026696,131072,NA,NA,NA,24444928,17678624,134,454339457082336225,0,7922083,7396500,6037584,memtable,26696000,26696000,26696000,7922083,1272625,7396500,6037584
baseline,baseline,random,20260920,131072,131072,1,2,0.0270162,131072,NA,NA,NA,24444928,17678624,134,454339457082336225,0,7908709,7530875,6045541,memtable,27016208,27016208,27016208,7908709,1322041,7530875,6045541
byte,byte,random,20260920,131072,131072,1,2,0.0291983,131072,NA,NA,NA,56999936,50061536,381,454339457082336225,0,8692791,10613042,7279917,memtable,29198334,29198334,29198334,8692791,1531292,10613042,7279917
nibble,nibble,random,20260920,131072,131072,1,2,0.033966,131072,NA,NA,NA,23166976,16369832,124,454339457082336225,0,7705625,7534708,6023667,memtable,33966000,33966000,33966000,7705625,1474375,7534708,6023667
nibble,nibble,random,20260920,131072,131072,4,2,0.0117965,131072,NA,NA,NA,24543232,17437296,133,454339457082336225,0,7740833,7670625,6074334,memtable,11796500,11796500,11796500,7740833,1611792,7670625,6074334
skiplist,skiplist,random,20260920,131072,131072,4,2,0.0169345,131072,NA,NA,NA,15171584,8125648,61,454339457082336225,0,6193750,6195625,6013084,memtable,16934541,16934541,16934541,6193750,0,6195625,6013084
baseline,baseline,random,20260920,131072,131072,4,2,0.0101254,131072,NA,NA,NA,26083328,18993600,144,454339457082336225,0,8005708,7623667,6759541,memtable,10125417,10125417,10125417,8005708,1346292,7623667,6759541
candidate,candidate,random,20260920,131072,131072,4,2,0.0116924,131072,NA,NA,NA,26214400,18984168,144,454339457082336225,0,8361291,7767042,6127250,memtable,11692375,11692375,11692375,8361291,1484958,7767042,6127250
nibble,nibble,random,20260920,131072,131072,1,3,0.0338099,131072,NA,NA,NA,23150592,16369832,124,454339457082336225,0,7630959,7543250,6048625,memtable,33809916,33809916,33809916,7630959,1487042,7543250,6048625
byte,byte,random,20260920,131072,131072,1,3,0.0291739,131072,NA,NA,NA,56967168,50061536,381,454339457082336225,0,8693875,10733250,7379084,memtable,29173916,29173916,29173916,8693875,1597375,10733250,7379084
baseline,baseline,random,20260920,131072,131072,1,3,0.0267305,131072,NA,NA,NA,24461312,17678624,134,454339457082336225,0,7831042,7516083,6087750,memtable,26730542,26730542,26730542,7831042,1295791,7516083,6087750
candidate,candidate,random,20260920,131072,131072,1,3,0.026649,131072,NA,NA,NA,24444928,17678624,134,454339457082336225,0,8153208,7779167,6241792,memtable,26648958,26648958,26648958,8153208,1372250,7779167,6241792
candidate,candidate,random,20260920,131072,131072,4,3,0.0118151,131072,NA,NA,NA,26230784,18988104,144,454339457082336225,0,8236208,7689583,6068084,memtable,11815084,11815084,11815084,8236208,1416250,7689583,6068084
baseline,baseline,random,20260920,131072,131072,4,3,0.0100978,131072,NA,NA,NA,26050560,18986968,144,454339457082336225,0,8006208,7740333,6079542,memtable,10097834,10097834,10097834,8006208,1402958,7740333,6079542
skiplist,skiplist,random,20260920,131072,131072,4,3,0.0177515,131072,NA,NA,NA,15204352,8139336,62,454339457082336225,0,6185833,6157834,5999250,memtable,17751458,17751458,17751458,6185833,0,6157834,5999250
nibble,nibble,random,20260920,131072,131072,4,3,0.0117111,131072,NA,NA,NA,24576000,17441312,133,454339457082336225,0,7703500,8549375,6083584,memtable,11711083,11711083,11711083,7703500,1810292,8549375,6083584
candidate,candidate,random,20260920,131072,131072,1,4,0.0268255,131072,NA,NA,NA,24477696,17678624,134,454339457082336225,0,7846500,7523458,6054917,memtable,26825542,26825542,26825542,7846500,1312042,7523458,6054917
baseline,baseline,random,20260920,131072,131072,1,4,0.026834,131072,NA,NA,NA,24477696,17678624,134,454339457082336225,0,7848125,7495750,6057125,memtable,26834042,26834042,26834042,7848125,1285375,7495750,6057125
byte,byte,random,20260920,131072,131072,1,4,0.0294791,131072,NA,NA,NA,56967168,50061536,381,454339457082336225,0,8775292,10716083,7348042,memtable,29479083,29479083,29479083,8775292,1556792,10716083,7348042
nibble,nibble,random,20260920,131072,131072,1,4,0.033678,131072,NA,NA,NA,23166976,16369832,124,454339457082336225,0,7897250,7529166,6019167,memtable,33678042,33678042,33678042,7897250,1502916,7529166,6019167
nibble,nibble,random,20260920,131072,131072,4,4,0.0120633,131072,NA,NA,NA,24559616,17459312,133,454339457082336225,0,7699792,7655417,6026291,memtable,12063291,12063291,12063291,7699792,1603833,7655417,6026291
skiplist,skiplist,random,20260920,131072,131072,4,4,0.0188146,131072,NA,NA,NA,15220736,8127176,62,454339457082336225,0,6180167,6120792,6013416,memtable,18814583,18814583,18814583,6180167,0,6120792,6013416
baseline,baseline,random,20260920,131072,131072,4,4,0.0102601,131072,NA,NA,NA,26116096,18988280,144,454339457082336225,0,8191500,7658958,6132084,memtable,10260125,10260125,10260125,8191500,1399417,7658958,6132084
candidate,candidate,random,20260920,131072,131072,4,4,0.0101179,131072,NA,NA,NA,26132480,19017168,145,454339457082336225,0,8000125,7652208,6076083,memtable,10117917,10117917,10117917,8000125,1374250,7652208,6076083
nibble,nibble,random,20260920,131072,131072,1,5,0.034753,131072,NA,NA,NA,23150592,16369832,124,454339457082336225,0,7661916,7496209,6086875,memtable,34752959,34752959,34752959,7661916,1465375,7496209,6086875
byte,byte,random,20260920,131072,131072,1,5,0.0298529,131072,NA,NA,NA,56999936,50061536,381,454339457082336225,0,8743833,10632542,7264875,memtable,29852917,29852917,29852917,8743833,1524959,10632542,7264875
baseline,baseline,random,20260920,131072,131072,1,5,0.0268299,131072,NA,NA,NA,24461312,17678624,134,454339457082336225,0,7818084,7467750,6060125,memtable,26829916,26829916,26829916,7818084,1305000,7467750,6060125
candidate,candidate,random,20260920,131072,131072,1,5,0.0268768,131072,NA,NA,NA,24461312,17678624,134,454339457082336225,0,7847333,7432959,6073333,memtable,26876792,26876792,26876792,7847333,1293667,7432959,6073333
candidate,candidate,random,20260920,131072,131072,4,5,0.0101137,131072,NA,NA,NA,26083328,18998368,144,454339457082336225,0,8000917,7639333,6211333,memtable,10113667,10113667,10113667,8000917,1362375,7639333,6211333
baseline,baseline,random,20260920,131072,131072,4,5,0.0105113,131072,NA,NA,NA,26132480,18992320,144,454339457082336225,0,8028750,7618917,6058750,memtable,10511291,10511291,10511291,8028750,1346375,7618917,6058750
skiplist,skiplist,random,20260920,131072,131072,4,5,0.0168683,131072,NA,NA,NA,15204352,8136312,62,454339457082336225,0,6372583,8128833,6248250,memtable,16868334,16868334,16868334,6372583,42,8128833,6248250
nibble,nibble,random,20260920,131072,131072,4,5,0.013627,131072,NA,NA,NA,24559616,17456720,133,454339457082336225,0,7965666,7634500,6087750,memtable,13626959,13626959,13626959,7965666,1578084,7634500,6087750
candidate,candidate,random,20260920,131072,131072,8,1,0.015123,131072,NA,NA,NA,26378240,19032432,145,454339457082336225,0,8284875,7530958,6124833,memtable,15123042,15123042,15123042,8284875,1373375,7530958,6124833
baseline,baseline,random,20260920,131072,131072,8,1,0.0140785,131072,NA,NA,NA,26329088,19027128,145,454339457082336225,0,8400541,7799375,6083042,memtable,14078500,14078500,14078500,8400541,1406708,7799375,6083042
skiplist,skiplist,random,20260920,131072,131072,8,1,0.017393,131072,NA,NA,NA,15368192,8177440,62,454339457082336225,0,6133417,6011458,6039708,memtable,17392958,17392958,17392958,6133417,0,6011458,6039708
nibble,nibble,random,20260920,131072,131072,8,1,0.0147385,131072,NA,NA,NA,24739840,17453592,133,454339457082336225,0,8033042,7707500,6035083,memtable,14738500,14738500,14738500,8033042,1627334,7707500,6035083
nibble,nibble,random,20260920,131072,131072,8,2,0.0157956,131072,NA,NA,NA,24838144,17459288,133,454339457082336225,0,8168167,7716125,6080833,memtable,15795625,15795625,15795625,8168167,1652125,7716125,6080833
skiplist,skiplist,random,20260920,131072,131072,8,2,0.0175186,131072,NA,NA,NA,15368192,8179408,62,454339457082336225,0,6177291,6026084,6002416,memtable,17518584,17518584,17518584,6177291,0,6026084,6002416
baseline,baseline,random,20260920,131072,131072,8,2,0.0139728,131072,NA,NA,NA,26279936,19030368,145,454339457082336225,0,7837250,7677625,6115250,memtable,13972792,13972792,13972792,7837250,1408291,7677625,6115250
candidate,candidate,random,20260920,131072,131072,8,2,0.014333,131072,NA,NA,NA,26345472,19029304,145,454339457082336225,0,8463958,7860458,6103959,memtable,14333000,14333000,14333000,8463958,1384125,7860458,6103959
candidate,candidate,random,20260920,131072,131072,8,3,0.0147109,131072,NA,NA,NA,26263552,19013912,145,454339457082336225,0,8402542,7881333,6105917,memtable,14710875,14710875,14710875,8402542,1391708,7881333,6105917
baseline,baseline,random,20260920,131072,131072,8,3,0.0159862,131072,NA,NA,NA,26361856,19026512,145,454339457082336225,0,8603666,7900125,6125375,memtable,15986167,15986167,15986167,8603666,1402541,7900125,6125375
skiplist,skiplist,random,20260920,131072,131072,8,3,0.0191881,131072,NA,NA,NA,15400960,8148896,62,454339457082336225,0,6217041,6054750,6022209,memtable,19188125,19188125,19188125,6217041,0,6054750,6022209
nibble,nibble,random,20260920,131072,131072,8,3,0.0155569,131072,NA,NA,NA,24772608,17459104,133,454339457082336225,0,8205833,7784625,6046625,memtable,15556875,15556875,15556875,8205833,1658084,7784625,6046625
nibble,nibble,random,20260920,131072,131072,8,4,0.0152968,131072,NA,NA,NA,24772608,17455168,133,454339457082336225,0,8304541,7752542,6029958,memtable,15296834,15296834,15296834,8304541,1658542,7752542,6029958
skiplist,skiplist,random,20260920,131072,131072,8,4,0.0179838,131072,NA,NA,NA,15417344,8179640,62,454339457082336225,0,6304208,6016084,6002291,memtable,17983833,17983833,17983833,6304208,42,6016084,6002291
baseline,baseline,random,20260920,131072,131072,8,4,0.0144293,131072,NA,NA,NA,26279936,19007824,145,454339457082336225,0,8400167,7816625,6110458,memtable,14429333,14429333,14429333,8400167,1364125,7816625,6110458
candidate,candidate,random,20260920,131072,131072,8,4,0.0150945,131072,NA,NA,NA,26296320,19016864,145,454339457082336225,0,7953250,7625750,6133875,memtable,15094459,15094459,15094459,7953250,1370083,7625750,6133875
candidate,candidate,random,20260920,131072,131072,8,5,0.0145966,131072,NA,NA,NA,26312704,19009208,145,454339457082336225,0,8282250,8491958,6207583,memtable,14596584,14596584,14596584,8282250,1431667,8491958,6207583
baseline,baseline,random,20260920,131072,131072,8,5,0.0156594,131072,NA,NA,NA,26329088,19018152,145,454339457082336225,0,8429416,7826209,6147208,memtable,15659375,15659375,15659375,8429416,1380500,7826209,6147208
skiplist,skiplist,random,20260920,131072,131072,8,5,0.0178361,131072,NA,NA,NA,15351808,8181904,62,454339457082336225,0,6199375,6023542,5997916,memtable,17836125,17836125,17836125,6199375,0,6023542,5997916
nibble,nibble,random,20260920,131072,131072,8,5,0.0142746,131072,NA,NA,NA,24772608,17452624,133,454339457082336225,0,8213833,7694208,6051959,memtable,14274625,14274625,14274625,8213833,1622750,7694208,6051959
nibble,nibble,random,20260920,131072,131072,8,6,0.0139025,131072,NA,NA,NA,24788992,17455520,133,454339457082336225,0,8195667,7774125,6034833,memtable,13902542,13902542,13902542,8195667,1672000,7774125,6034833
skiplist,skiplist,random,20260920,131072,131072,8,6,0.0171841,131072,NA,NA,NA,15433728,8152904,62,454339457082336225,0,6136709,6016791,6000875,memtable,17184125,17184125,17184125,6136709,0,6016791,6000875
baseline,baseline,random,20260920,131072,131072,8,6,0.0138082,131072,NA,NA,NA,26329088,19008752,145,454339457082336225,0,8276125,7852292,6110041,memtable,13808250,13808250,13808250,8276125,1391875,7852292,6110041
candidate,candidate,random,20260920,131072,131072,8,6,0.0141639,131072,NA,NA,NA,26296320,19017760,145,454339457082336225,0,8433416,7947209,6101125,memtable,14163875,14163875,14163875,8433416,1406541,7947209,6101125
candidate,candidate,random,20260920,131072,131072,8,7,0.0159098,131072,NA,NA,NA,26279936,19021984,145,454339457082336225,0,8959334,8612083,6218458,memtable,15909750,15909750,15909750,8959334,1971083,8612083,6218458
baseline,baseline,random,20260920,131072,131072,8,7,0.0139074,131072,NA,NA,NA,26329088,19034304,145,454339457082336225,0,8348083,7892167,6137375,memtable,13907375,13907375,13907375,8348083,1404375,7892167,6137375
skiplist,skiplist,random,20260920,131072,131072,8,7,0.0155907,131072,NA,NA,NA,15400960,8153256,62,454339457082336225,0,6215417,6086125,6007833,memtable,15590667,15590667,15590667,6215417,41,6086125,6007833
nibble,nibble,random,20260920,131072,131072,8,7,0.017692,131072,NA,NA,NA,24805376,17451952,133,454339457082336225,0,8060458,7806375,6105000,memtable,17691958,17691958,17691958,8060458,1703667,7806375,6105000
nibble,nibble,random,20260920,131072,131072,8,8,0.0146552,131072,NA,NA,NA,24657920,17451808,133,454339457082336225,0,8219833,7715042,6041417,memtable,14655208,14655208,14655208,8219833,1653167,7715042,6041417
skiplist,skiplist,random,20260920,131072,131072,8,8,0.0187717,131072,NA,NA,NA,15433728,8157176,62,454339457082336225,0,6236000,6082250,6065750,memtable,18771666,18771666,18771666,6236000,0,6082250,6065750
baseline,baseline,random,20260920,131072,131072,8,8,0.0135998,131072,NA,NA,NA,26361856,19025728,145,454339457082336225,0,8414667,7886667,6105666,memtable,13599791,13599791,13599791,8414667,1428709,7886667,6105666
candidate,candidate,random,20260920,131072,131072,8,8,0.0145569,131072,NA,NA,NA,26411008,19033656,145,454339457082336225,0,8317166,7951750,6140250,memtable,14556875,14556875,14556875,8317166,1377959,7951750,6140250
candidate,candidate,random,20260920,131072,131072,8,9,0.0157025,131072,NA,NA,NA,26329088,19031376,145,454339457082336225,0,8460875,7833083,6113792,memtable,15702459,15702459,15702459,8460875,1379125,7833083,6113792
baseline,baseline,random,20260920,131072,131072,8,9,0.0143675,131072,NA,NA,NA,26345472,19018584,145,454339457082336225,0,8470208,7961667,6142791,memtable,14367459,14367459,14367459,8470208,1421959,7961667,6142791
skiplist,skiplist,random,20260920,131072,131072,8,9,0.0195757,131072,NA,NA,NA,15400960,8148848,62,454339457082336225,0,6150125,6035459,6009625,memtable,19575708,19575708,19575708,6150125,0,6035459,6009625
nibble,nibble,random,20260920,131072,131072,8,9,0.0148811,131072,NA,NA,NA,24788992,17460304,133,454339457082336225,0,8679750,7785666,6049542,memtable,14881084,14881084,14881084,8679750,1690208,7785666,6049542
nibble,nibble,random,20260920,131072,131072,8,10,0.0144987,131072,NA,NA,NA,24788992,17459480,133,454339457082336225,0,8151916,7756667,6027708,memtable,14498709,14498709,14498709,8151916,1667666,7756667,6027708
skiplist,skiplist,random,20260920,131072,131072,8,10,0.0177014,131072,NA,NA,NA,15384576,8176184,62,454339457082336225,0,6069791,6057125,6014334,memtable,17701375,17701375,17701375,6069791,0,6057125,6014334
baseline,baseline,random,20260920,131072,131072,8,10,0.0158615,131072,NA,NA,NA,26345472,19023824,145,454339457082336225,0,8208584,7749750,6083416,memtable,15861458,15861458,15861458,8208584,1466750,7749750,6083416
candidate,candidate,random,20260920,131072,131072,8,10,0.0145511,131072,NA,NA,NA,26312704,19001024,144,454339457082336225,0,8062625,7668583,6095542,memtable,14551125,14551125,14551125,8062625,1351959,7668583,6095542
candidate,candidate,random,20260921,131072,131072,1,1,0.0270267,131072,NA,NA,NA,24461312,17681664,134,454339457082336225,0,7984292,7484375,6095583,memtable,27026667,27026667,27026667,7984292,1289083,7484375,6095583
baseline,baseline,random,20260921,131072,131072,1,1,0.027075,131072,NA,NA,NA,24477696,17681664,134,454339457082336225,0,7963084,7587666,6051250,memtable,27075000,27075000,27075000,7963084,1347875,7587666,6051250
byte,byte,random,20260921,131072,131072,1,1,0.0299615,131072,NA,NA,NA,56967168,50072616,382,454339457082336225,0,8752875,10976834,7285416,memtable,29961458,29961458,29961458,8752875,1581334,10976834,7285416
nibble,nibble,random,20260921,131072,131072,1,1,0.0345807,131072,NA,NA,NA,23150592,16370216,124,454339457082336225,0,7617042,7514917,6018875,memtable,34580666,34580666,34580666,7617042,1480083,7514917,6018875
nibble,nibble,random,20260921,131072,131072,4,1,0.0117446,131072,NA,NA,NA,24526848,17439008,133,454339457082336225,0,7693791,7629125,6049292,memtable,11744584,11744584,11744584,7693791,1564792,7629125,6049292
skiplist,skiplist,random,20260921,131072,131072,4,1,0.0205126,131072,NA,NA,NA,15138816,8105488,61,454339457082336225,0,6231000,6084250,6034083,memtable,20512625,20512625,20512625,6231000,0,6084250,6034083
baseline,baseline,random,20260921,131072,131072,4,1,0.0100216,131072,NA,NA,NA,26099712,18994144,144,454339457082336225,0,8058416,7625792,6105875,memtable,10021625,10021625,10021625,8058416,1351958,7625792,6105875
candidate,candidate,random,20260921,131072,131072,4,1,0.0101294,131072,NA,NA,NA,26099712,18991312,144,454339457082336225,0,8057417,7605125,6077208,memtable,10129417,10129417,10129417,8057417,1341917,7605125,6077208
nibble,nibble,random,20260921,131072,131072,1,2,0.0340573,131072,NA,NA,NA,23134208,16370216,124,454339457082336225,0,7567291,7586125,6023042,memtable,34057334,34057334,34057334,7567291,1518125,7586125,6023042
byte,byte,random,20260921,131072,131072,1,2,0.0299185,131072,NA,NA,NA,56999936,50072616,382,454339457082336225,0,8619041,10656459,7254750,memtable,29918500,29918500,29918500,8619041,1511667,10656459,7254750
baseline,baseline,random,20260921,131072,131072,1,2,0.0269319,131072,NA,NA,NA,24444928,17681664,134,454339457082336225,0,8062125,7419333,6093292,memtable,26931917,26931917,26931917,8062125,1284000,7419333,6093292
candidate,candidate,random,20260921,131072,131072,1,2,0.0274143,131072,NA,NA,NA,24477696,17681664,134,454339457082336225,0,8057042,7567375,6065166,memtable,27414333,27414333,27414333,8057042,1331166,7567375,6065166
candidate,candidate,random,20260921,131072,131072,4,2,0.0101808,131072,NA,NA,NA,26148864,18991144,144,454339457082336225,0,7996167,7715750,6060667,memtable,10180791,10180791,10180791,7996167,1349333,7715750,6060667
baseline,baseline,random,20260921,131072,131072,4,2,0.0101639,131072,NA,NA,NA,26148864,18990328,144,454339457082336225,0,8082208,7593667,6070750,memtable,10163917,10163917,10163917,8082208,1346875,7593667,6070750
skiplist,skiplist,random,20260921,131072,131072,4,2,0.0191765,131072,NA,NA,NA,15286272,8120424,61,454339457082336225,0,6184792,6228375,6088542,memtable,19176500,19176500,19176500,6184792,0,6228375,6088542
nibble,nibble,random,20260921,131072,131072,4,2,0.0128809,131072,NA,NA,NA,24592384,17437416,133,454339457082336225,0,10816625,8200500,6047458,memtable,12880875,12880875,12880875,10816625,1901167,8200500,6047458
candidate,candidate,random,20260921,131072,131072,1,3,0.0272899,131072,NA,NA,NA,24477696,17681664,134,454339457082336225,0,7905167,7409375,6081541,memtable,27289917,27289917,27289917,7905167,1265417,7409375,6081541
baseline,baseline,random,20260921,131072,131072,1,3,0.027332,131072,NA,NA,NA,24461312,17681664,134,454339457082336225,0,7938834,7431000,6081458,memtable,27332041,27332041,27332041,7938834,1294000,7431000,6081458
byte,byte,random,20260921,131072,131072,1,3,0.0296709,131072,NA,NA,NA,56999936,50072616,382,454339457082336225,0,8194750,10761583,7280959,memtable,29670917,29670917,29670917,8194750,1575083,10761583,7280959
nibble,nibble,random,20260921,131072,131072,1,3,0.0341745,131072,NA,NA,NA,23150592,16370216,124,454339457082336225,0,7518875,7508667,6018625,memtable,34174500,34174500,34174500,7518875,1480458,7508667,6018625
nibble,nibble,random,20260921,131072,131072,4,3,0.0120687,131072,NA,NA,NA,24576000,17453800,133,454339457082336225,0,7862750,7689125,6047209,memtable,12068666,12068666,12068666,7862750,1628167,7689125,6047209
skiplist,skiplist,random,20260921,131072,131072,4,3,0.0173707,131072,NA,NA,NA,15171584,8125384,61,454339457082336225,0,6180250,6177042,6215083,memtable,17370667,17370667,17370667,6180250,0,6177042,6215083
baseline,baseline,random,20260921,131072,131072,4,3,0.0100227,131072,NA,NA,NA,26165248,19002392,144,454339457082336225,0,8094000,7601666,6057292,memtable,10022667,10022667,10022667,8094000,1336459,7601666,6057292
candidate,candidate,random,20260921,131072,131072,4,3,0.0100585,131072,NA,NA,NA,26132480,18993368,144,454339457082336225,0,8041375,7592458,6143750,memtable,10058542,10058542,10058542,8041375,1360708,7592458,6143750
nibble,nibble,random,20260921,131072,131072,1,4,0.0343054,131072,NA,NA,NA,23183360,16370216,124,454339457082336225,0,7506042,7537708,6022084,memtable,34305375,34305375,34305375,7506042,1508125,7537708,6022084
byte,byte,random,20260921,131072,131072,1,4,0.0299913,131072,NA,NA,NA,56999936,50072616,382,454339457082336225,0,8155167,10738125,7434458,memtable,29991250,29991250,29991250,8155167,1562750,10738125,7434458
baseline,baseline,random,20260921,131072,131072,1,4,0.0267323,131072,NA,NA,NA,24461312,17681664,134,454339457082336225,0,7898250,7469625,6051917,memtable,26732292,26732292,26732292,7898250,1288125,7469625,6051917
candidate,candidate,random,20260921,131072,131072,1,4,0.0269554,131072,NA,NA,NA,24494080,17681664,134,454339457082336225,0,7793542,7460666,6052167,memtable,26955375,26955375,26955375,7793542,1274292,7460666,6052167
candidate,candidate,random,20260921,131072,131072,4,4,0.010981,131072,NA,NA,NA,26034176,18981648,144,454339457082336225,0,8148041,7842292,6126250,memtable,10980959,10980959,10980959,8148041,1431167,7842292,6126250
baseline,baseline,random,20260921,131072,131072,4,4,0.0105961,131072,NA,NA,NA,26198016,18997352,144,454339457082336225,0,8055917,7721333,6060167,memtable,10596125,10596125,10596125,8055917,1418958,7721333,6060167
skiplist,skiplist,random,20260921,131072,131072,4,4,0.0193472,131072,NA,NA,NA,15073280,8109176,61,454339457082336225,0,6201333,6198917,6064166,memtable,19347209,19347209,19347209,6201333,0,6198917,6064166
nibble,nibble,random,20260921,131072,131072,4,4,0.0117583,131072,NA,NA,NA,24592384,17457904,133,454339457082336225,0,7684833,7690792,6043250,memtable,11758292,11758292,11758292,7684833,1625041,7690792,6043250
candidate,candidate,random,20260921,131072,131072,1,5,0.0272278,131072,NA,NA,NA,24428544,17681664,134,454339457082336225,0,7712583,7466542,6053250,memtable,27227834,27227834,27227834,7712583,1302458,7466542,6053250
baseline,baseline,random,20260921,131072,131072,1,5,0.0269938,131072,NA,NA,NA,24444928,17681664,134,454339457082336225,0,7890250,7411500,6057083,memtable,26993833,26993833,26993833,7890250,1277125,7411500,6057083
byte,byte,random,20260921,131072,131072,1,5,0.0294337,131072,NA,NA,NA,56983552,50072616,382,454339457082336225,0,8246916,10645709,7514125,memtable,29433709,29433709,29433709,8246916,1519792,10645709,7514125
nibble,nibble,random,20260921,131072,131072,1,5,0.034311,131072,NA,NA,NA,23134208,16370216,124,454339457082336225,0,7649083,7539667,6019625,memtable,34311000,34311000,34311000,7649083,1495708,7539667,6019625
nibble,nibble,random,20260921,131072,131072,4,5,0.0122709,131072,NA,NA,NA,24559616,17437936,133,454339457082336225,0,7923750,8042292,6083458,memtable,12270875,12270875,12270875,7923750,1937000,8042292,6083458
skiplist,skiplist,random,20260921,131072,131072,4,5,0.0198066,131072,NA,NA,NA,15040512,8107200,61,454339457082336225,0,6168084,6005375,6032208,memtable,19806583,19806583,19806583,6168084,0,6005375,6032208
baseline,baseline,random,20260921,131072,131072,4,5,0.00994925,131072,NA,NA,NA,26116096,19000200,144,454339457082336225,0,8104542,7775166,6071709,memtable,9949250,9949250,9949250,8104542,1421209,7775166,6071709
candidate,candidate,random,20260921,131072,131072,4,5,0.0100147,131072,NA,NA,NA,26050560,18991824,144,454339457082336225,0,8015416,7663917,6079667,memtable,10014709,10014709,10014709,8015416,1362375,7663917,6079667
nibble,nibble,random,20260921,131072,131072,8,1,0.0142287,131072,NA,NA,NA,24674304,17459784,133,454339457082336225,0,8135291,7838042,6075500,memtable,14228667,14228667,14228667,8135291,1691666,7838042,6075500
skiplist,skiplist,random,20260921,131072,131072,8,1,0.0180389,131072,NA,NA,NA,15351808,8147216,62,454339457082336225,0,6340708,6210459,6036541,memtable,18038875,18038875,18038875,6340708,0,6210459,6036541
baseline,baseline,random,20260921,131072,131072,8,1,0.0138521,131072,NA,NA,NA,26394624,19028704,145,454339457082336225,0,8270500,7929500,6147375,memtable,13852125,13852125,13852125,8270500,1463208,7929500,6147375
candidate,candidate,random,20260921,131072,131072,8,1,0.0147039,131072,NA,NA,NA,26247168,19015272,145,454339457082336225,0,8378625,7829709,6136583,memtable,14703916,14703916,14703916,8378625,1376417,7829709,6136583
candidate,candidate,random,20260921,131072,131072,8,2,0.0147527,131072,NA,NA,NA,26345472,19022808,145,454339457082336225,0,8353375,7900083,6122292,memtable,14752667,14752667,14752667,8353375,1422458,7900083,6122292
baseline,baseline,random,20260921,131072,131072,8,2,0.0137365,131072,NA,NA,NA,26329088,19019440,145,454339457082336225,0,8337791,7864834,6073958,memtable,13736459,13736459,13736459,8337791,1437583,7864834,6073958
skiplist,skiplist,random,20260921,131072,131072,8,2,0.017628,131072,NA,NA,NA,15368192,8175648,62,454339457082336225,0,6208292,6013750,6077666,memtable,17627958,17627958,17627958,6208292,0,6013750,6077666
nibble,nibble,random,20260921,131072,131072,8,2,0.0141012,131072,NA,NA,NA,24756224,17441680,133,454339457082336225,0,8432416,7708875,6047000,memtable,14101250,14101250,14101250,8432416,1642167,7708875,6047000
nibble,nibble,random,20260921,131072,131072,8,3,0.0145866,131072,NA,NA,NA,24756224,17459552,133,454339457082336225,0,8406834,7794416,6026584,memtable,14586583,14586583,14586583,8406834,1665375,7794416,6026584
skiplist,skiplist,random,20260921,131072,131072,8,3,0.0162472,131072,NA,NA,NA,15417344,8158856,62,454339457082336225,0,6257333,6035458,6008042,memtable,16247209,16247209,16247209,6257333,42,6035458,6008042
baseline,baseline,random,20260921,131072,131072,8,3,0.0159062,131072,NA,NA,NA,26394624,19022656,145,454339457082336225,0,8404583,7853458,6134209,memtable,15906209,15906209,15906209,8404583,1393916,7853458,6134209
